,price0,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23
0,1.8617640214102862,1.3714551371455137,1.394376016732512,1.6031598513011152,1.2999071494893222,1.087962962962963,0.9254974548819991,1.3194444444444444,1.1846689895470384,0.11582117211026176,0.3922473465620674,0.1381851681252879,-0.4337899543378995,1.4308792984075698,1.1044638748274276,2.0842982862436314,1.518987341772152,1.6262024736601008,1.4419775692378118,1.9006182734142432,2.671232876712329,2.5471912667727996,2.941847206385405,2.6045236463331047
1,3.427004797806717,3.301994955285485,3.460921384368554,3.3386691058769724,4.582951420714941,4.785894206549118,4.2182485098578635,4.889193511537583,5.509641873278237,7.751041184636742,6.320386118133762,6.255749770009199,6.2141710616831,7.849829351535837,8.329540282203004,7.259528130671506,7.798685105418272,6.581023213883254,6.881768953068592,7.056179775280899,2.2904158327774073,2.7278775781769795,3.212228622064688,3.295479848586061
2,0.7289595758780649,1.1764705882352942,1.6836508639787329,1.9915910599690196,0.5039439088518843,-0.5681818181818182,0.7699076110866696,0.4138531910259203,0.26109660574412535,-1.5245866437620785,0.0648508430609598,-1.5584415584415585,-2.2020725388601035,-4.198312236286919,-4.53781512605042,-3.955160744500846,-4.037854889589905,-2.6432649608796788,-2.6810217437196537,-3.0646515533165406,1.3695652173913044,1.1226252158894645,0.6653788366602276,0.8191420564776891
3,2.412280701754386,2.150065818341378,1.9172113289760349,1.0414406595790844,1.4824504033137127,2.5494505494505493,2.13927090154988,1.4967462039045554,0.6510416666666666,1.5481901439162669,0.9289263339814214,3.3641160949868074,3.8852097130242824,3.36930191587756,3.675176056338028,4.294208324157674,4.40499671268902,3.69244135534318,3.123644251626898,2.7067994802945,1.8657516620201586,1.3877028181041844,1.3432835820895523,1.988454137267479
4,2.526766595289079,3.1572164948453607,2.3728088926891835,2.8988619282800085,3.2438238453276047,3.4290612944706385,3.5905107929044666,3.654627057063475,4.851228978007762,4.981747906377496,4.987157534246576,4.63731121038077,2.6774330641733957,3.621644652748189,2.823179791976226,2.808277027027027,2.3299748110831233,2.2832006702974446,2.545225073622213,2.867383512544803,3.1789473684210527,3.4533586018109075,2.73511466442247,2.0964360587002098
5,1.921470342522974,1.8738288569643973,2.129880977239507,1.9407345575959933,1.8518518518518519,1.512639867384998,1.4441922838869403,1.731958762886598,2.2414147645486326,1.493147883002659,1.9979612640163098,1.7279934946127262,3.8286423841059603,3.2072368421052633,4.046242774566474,4.395153008831382,4.041025641025641,3.215236534917059,4.123076923076923,4.283664685386349,3.611507855539686,1.7301038062283738,2.785173049354905,3.4086242299794662
6,3.5450819672131146,2.3094216227263438,2.862400327131466,2.5588536335721597,2.798774259448417,3.0006123698714022,2.4201749033963798,1.7632752330766113,0.8447304907481898,1.1890366787585651,0.13991605036977814,0.3796962430055955,0.5780346820809249,0.5378486055776892,0.01984126984126984,-1.1410584300609876,-0.8675078864353313,-2.4007936507936507,-1.9897557131599686,-3.1446540880503147,-2.796376526191414,-1.7006802721088434,-2.7694759912333136,-3.29626687847498
7,-2.948743320799525,-1.658010387534958,-2.663486384416617,-2.095808383233533,-2.364864864864865,-3.0321046373365044,-2.4424146147736296,-2.2704640509858596,-0.8974870362983646,-0.6771559450308704,-1.3373253493013972,-1.9112084411706152,-2.6555687673404678,-1.882306320586487,-2.182106724856179,-0.5572139303482587,-0.994431185361973,1.1181134376905875,-0.4623115577889447,-0.040584415584415584,-0.34440842787682335,0.24424994911459394,-0.14344262295081966,0.6981519507186859
8,-0.3466557911908646,-0.4875076173065204,-0.0612619971411068,-1.019367991845056,-0.5292082230816202,-0.10218679746576742,-0.44779157337675557,-0.6113715100876299,-1.388609378144496,-1.864848606376579,-1.072223346146065,-0.22325959001420742,-0.8957654723127035,-1.8982229402261712,-2.0685459338876497,-3.70222133279968,-2.7922860586580955,-2.7141133896260556,-2.2819063004846525,-0.9947218838814454,0.3659280341532832,-0.4467005076142132,2.2983788220808536,1.1419249592169658
9,0.8389605074687948,0.7960808328230251,1.0829587249693502,1.400617919670443,1.7393083691426232,1.3297872340425532,1.165405847474954,1.8043879434078327,1.2244897959183674,0.6742950551695954,1.7177914110429449,0.6509357200976403,2.2596548890714874,1.8526142445450804,2.4642783184924415,3.2418952618453867,3.6991113866501344,1.921884686918785,3.637115106426948,3.055156858724626,0.8507190601579907,1.305323271466449,-0.5215646940822467,0.4637096774193548
