,open,high,low,close,volume,value
2024-02-09 13:00:00,62752000.0,62900000.0,62550000.0,62690000.0,184.18708702,11552373548.83275
2024-02-09 14:00:00,62690000.0,63000000.0,62683000.0,62998000.0,166.95382548,10498525997.7278
2024-02-09 15:00:00,62998000.0,62999000.0,62936000.0,62975000.0,124.85585937,7863002052.21112
2024-02-09 16:00:00,62954000.0,63285000.0,62953000.0,63102000.0,291.78416458,18420220843.11499
2024-02-09 17:00:00,63101000.0,63545000.0,63100000.0,63545000.0,292.53619,18538197633.57956
2024-02-09 18:00:00,63543000.0,63640000.0,63390000.0,63564000.0,243.52928796,15481796162.95047
2024-02-09 19:00:00,63565000.0,63898000.0,63534000.0,63896000.0,257.88864574,16428902774.14261
2024-02-09 20:00:00,63897000.0,64288000.0,63791000.0,64220000.0,509.78092225,32636693504.19182
2024-02-09 21:00:00,64220000.0,64691000.0,64033000.0,64233000.0,924.17407213,59505246239.49301
2024-02-09 22:00:00,64233000.0,64688000.0,64229000.0,64528000.0,370.53904457,23879382110.64755
2024-02-09 23:00:00,64529000.0,64733000.0,63111000.0,63630000.0,1246.08197049,79484193623.01703
2024-02-10 00:00:00,63630000.0,64000000.0,63169000.0,63791000.0,540.37396392,34323533517.39591
2024-02-10 01:00:00,63791000.0,64300000.0,63775000.0,64106000.0,252.77423902,16196154768.74035
2024-02-10 02:00:00,64101000.0,64481000.0,64039000.0,64481000.0,146.42163707,9415585757.81257
2024-02-10 03:00:00,64481000.0,64955000.0,64334000.0,64394000.0,295.02899307,19087066562.62417
2024-02-10 04:00:00,64471000.0,64568000.0,64070000.0,64388000.0,105.87142141,6812748736.08122
2024-02-10 05:00:00,64387000.0,64599000.0,64349000.0,64481000.0,114.06330362,7354476264.05917
2024-02-10 06:00:00,64481000.0,64578000.0,64160000.0,64376000.0,148.63951122,9562383603.79614
2024-02-10 07:00:00,64338000.0,64400000.0,63700000.0,63870000.0,257.2239036,16470845800.82598
2024-02-10 08:00:00,63870000.0,63945000.0,63500000.0,63682000.0,219.87621757,14005973817.42087
2024-02-10 09:00:00,63682000.0,64000000.0,63617000.0,63664000.0,222.98830941,14232058201.10192
2024-02-10 10:00:00,63664000.0,64170000.0,63610000.0,64128000.0,193.44258765,12359044676.30935
2024-02-10 11:00:00,64128000.0,64146000.0,63892000.0,64038000.0,125.66950488,8043822050.83036
2024-02-10 12:00:00,64038000.0,64367000.0,64028000.0,64252000.0,177.50696493,11405118099.80274
2024-02-10 13:00:00,64254000.0,64390000.0,64216000.0,64330000.0,123.62766444,7951134000.12145
2024-02-10 14:00:00,64330000.0,64369000.0,64147000.0,64164000.0,120.75894838,7762277100.94649
2024-02-10 15:00:00,64167000.0,64270000.0,64035000.0,64220000.0,120.03785882,7698113819.90613
2024-02-10 16:00:00,64220000.0,64221000.0,63900000.0,63900000.0,88.53997672,5673232964.09185
2024-02-10 17:00:00,63903000.0,64069000.0,63720000.0,63829000.0,146.98202114,9393132148.29156
2024-02-10 18:00:00,63829000.0,63982000.0,63626000.0,63626000.0,150.95871758,9632183886.05834
2024-02-10 19:00:00,63626000.0,63842000.0,63062000.0,63220000.0,474.39326498,30092772301.07518
2024-02-10 20:00:00,63200000.0,63970000.0,63150000.0,63947000.0,299.76198854,19046117840.82886
2024-02-10 21:00:00,63947000.0,63957000.0,63745000.0,63940000.0,148.90796854,9511248063.4484
2024-02-10 22:00:00,63940000.0,64148000.0,63744000.0,64024000.0,136.33633928,8720330897.55416
2024-02-10 23:00:00,64049000.0,64099000.0,63950000.0,64061000.0,101.35733311,6491234740.058
2024-02-11 00:00:00,64023000.0,64070000.0,63950000.0,64060000.0,51.29811337,3284008811.28471
2024-02-11 01:00:00,64061000.0,64084000.0,63865000.0,63906000.0,46.61724855,2983469221.09706
2024-02-11 02:00:00,63873000.0,63993000.0,63800000.0,63833000.0,32.37700046,2068415615.81401
2024-02-11 03:00:00,63815000.0,64023000.0,63810000.0,64007000.0,23.62117345,1510978733.74932
2024-02-11 04:00:00,64007000.0,64350000.0,63985000.0,64264000.0,70.40681327,4521425481.7146
2024-02-11 05:00:00,64230000.0,64890000.0,64194000.0,64561000.0,209.53087425,13528076317.15533
2024-02-11 06:00:00,64561000.0,64880000.0,64400000.0,64625000.0,166.19837938,10747524371.74933
2024-02-11 07:00:00,64628000.0,64649000.0,64242000.0,64553000.0,137.82490821,8883409325.9099
2024-02-11 08:00:00,64587000.0,64670000.0,64463000.0,64549000.0,151.4708083,9780022015.83765
2024-02-11 09:00:00,64549000.0,64589000.0,64270000.0,64448000.0,185.33244397,11940911791.83637
2024-02-11 10:00:00,64447000.0,64497000.0,64256000.0,64312000.0,135.81188464,8741207035.75381
2024-02-11 11:00:00,64348000.0,64584000.0,64307000.0,64576000.0,93.01791239,5994565930.00738
2024-02-11 12:00:00,64575000.0,65492000.0,64575000.0,65486000.0,700.38917574,45560109810.98049
2024-02-11 13:00:00,65489000.0,65500000.0,65081000.0,65158000.0,344.20591361,22460473917.11733
2024-02-11 14:00:00,65156000.0,65268000.0,65031000.0,65070000.0,149.50822137,9741567230.94796
2024-02-11 15:00:00,65070000.0,65209000.0,64941000.0,65080000.0,149.20870555,9708274613.55102
2024-02-11 16:00:00,65080000.0,65249000.0,64800000.0,65052000.0,181.70188305,11817053483.58796
2024-02-11 17:00:00,65052000.0,65159000.0,64898000.0,64982000.0,121.71452808,7911084097.31898
2024-02-11 18:00:00,64982000.0,65047000.0,64885000.0,64885000.0,108.15126515,7025919093.88355
2024-02-11 19:00:00,64884000.0,64988000.0,64527000.0,64887000.0,187.06877425,12121509808.00759
2024-02-11 20:00:00,64887000.0,65250000.0,64884000.0,65244000.0,199.76401119,13003635593.25381
2024-02-11 21:00:00,65243000.0,65300000.0,65000000.0,65050000.0,179.91820171,11728586363.16428
2024-02-11 22:00:00,65055000.0,65145000.0,64788000.0,64829000.0,179.41138501,11648235034.83636
2024-02-11 23:00:00,64829000.0,65100000.0,64600000.0,65075000.0,185.78768729,12043202338.89049
2024-02-12 00:00:00,65074000.0,65078000.0,64890000.0,65054000.0,83.54696338,5429682938.87624
2024-02-12 01:00:00,65053000.0,65182000.0,64903000.0,65053000.0,79.84379733,5196653992.21779
2024-02-12 02:00:00,65056000.0,65295000.0,65048000.0,65166000.0,69.26193216,4516184513.69516
2024-02-12 03:00:00,65187000.0,65298000.0,64990000.0,65220000.0,58.66464341,3821847282.33975
2024-02-12 04:00:00,65231000.0,65265000.0,65132000.0,65205000.0,35.32622302,2303678876.60924
2024-02-12 05:00:00,65205000.0,65254000.0,64986000.0,65008000.0,47.69895247,3105722713.44092
2024-02-12 06:00:00,65008000.0,65160000.0,64984000.0,65134000.0,35.59107576,2315876908.56246
2024-02-12 07:00:00,65134000.0,65222000.0,65108000.0,65148000.0,60.95754908,3973127131.17542
2024-02-12 08:00:00,65148000.0,65263000.0,65048000.0,65230000.0,103.79730354,6764166092.3812
2024-02-12 09:00:00,65231000.0,65883000.0,65160000.0,65640000.0,422.85371484,27723012604.02354
2024-02-12 10:00:00,65640000.0,65647000.0,65376000.0,65615000.0,222.3909492,14568922691.8219
2024-02-12 11:00:00,65615000.0,65615000.0,65100000.0,65328000.0,269.18052676,17579659108.47316
2024-02-12 12:00:00,65299000.0,65367000.0,65173000.0,65249000.0,131.77886101,8598603052.52089
2024-02-12 13:00:00,65249000.0,65355000.0,65150000.0,65264000.0,96.51295629,6297690198.46681
2024-02-12 14:00:00,65264000.0,65362000.0,65261000.0,65311000.0,67.87415394,4432937518.27108
2024-02-12 15:00:00,65311000.0,65408000.0,65050000.0,65407000.0,190.5166755,12435676831.24499
2024-02-12 16:00:00,65407000.0,65616000.0,65348000.0,65459000.0,215.48351457,14111425606.25475
2024-02-12 17:00:00,65459000.0,65500000.0,65296000.0,65304000.0,93.03343458,6082777245.53608
2024-02-12 18:00:00,65305000.0,65352000.0,65075000.0,65092000.0,181.18925212,11811465734.17398
2024-02-12 19:00:00,65093000.0,65337000.0,64887000.0,64925000.0,261.68780591,17029293621.78501
2024-02-12 20:00:00,64925000.0,65072000.0,64915000.0,64997000.0,197.37768968,12825205471.45279
2024-02-12 21:00:00,64997000.0,65100000.0,64957000.0,65099000.0,116.00799128,7543059494.53152
2024-02-12 22:00:00,65099000.0,65146000.0,64946000.0,64986000.0,83.10653325,5403132810.32079
2024-02-12 23:00:00,64986000.0,65881000.0,64974000.0,65843000.0,417.05826292,27324106158.89515
2024-02-13 00:00:00,65843000.0,67360000.0,65669000.0,67356000.0,1479.66578404,98419030932.98083
2024-02-13 01:00:00,67356000.0,67428000.0,66430000.0,66839000.0,700.55831397,46896981229.3645
2024-02-13 02:00:00,66833000.0,67444000.0,66792000.0,67006000.0,459.06641963,30844272740.77223
2024-02-13 03:00:00,67004000.0,67166000.0,66724000.0,66742000.0,189.6759759,12694070813.47545
2024-02-13 04:00:00,66757000.0,66954000.0,66559000.0,66590000.0,145.18796541,9693104710.15369
2024-02-13 05:00:00,66590000.0,67297000.0,66555000.0,67223000.0,160.25739897,10743516559.38328
2024-02-13 06:00:00,67255000.0,67357000.0,66872000.0,66892000.0,193.75390202,13008346451.38738
2024-02-13 07:00:00,66899000.0,67256000.0,66881000.0,67180000.0,200.81041863,13485747682.87561
2024-02-13 08:00:00,67180000.0,67200000.0,67001000.0,67002000.0,179.49041118,12040859633.87429
2024-02-13 09:00:00,67002000.0,67481000.0,67000000.0,67349000.0,383.05808685,25761814401.00437
2024-02-13 10:00:00,67349000.0,67651000.0,67200000.0,67454000.0,417.5332884,28165536809.22027
2024-02-13 11:00:00,67454000.0,67480000.0,67123000.0,67242000.0,184.81533812,12443747666.2945
2024-02-13 12:00:00,67242000.0,67249000.0,66574000.0,66808000.0,443.0576121,29640418003.45942
2024-02-13 13:00:00,66817000.0,67239000.0,66808000.0,67191000.0,274.26505387,18393762088.43474
2024-02-13 14:00:00,67192000.0,67395000.0,67016000.0,67350000.0,138.52797264,9305790216.20791
2024-02-13 15:00:00,67350000.0,67395000.0,67248000.0,67283000.0,118.4256543,7970694851.12688
2024-02-13 16:00:00,67274000.0,67409000.0,67249000.0,67280000.0,136.91268485,9219459214.84468
2024-02-13 17:00:00,67281000.0,67613000.0,67269000.0,67613000.0,227.0040359,15319691408.57507
2024-02-13 18:00:00,67612000.0,67698000.0,67378000.0,67638000.0,296.22871417,20015398441.55344
2024-02-13 19:00:00,67635000.0,67675000.0,67300000.0,67319000.0,208.45902866,14072825884.00382
2024-02-13 20:00:00,67319000.0,67600000.0,67117000.0,67516000.0,267.23379434,18002970304.28617
2024-02-13 21:00:00,67516000.0,67517000.0,67349000.0,67438000.0,144.72645532,9758445467.70613
2024-02-13 22:00:00,67441000.0,67500000.0,66898000.0,67155000.0,596.28659367,40073486879.66648
2024-02-13 23:00:00,67155000.0,67298000.0,65850000.0,66036000.0,1279.5415934,85040310568.195
2024-02-14 00:00:00,66034000.0,66573000.0,65800000.0,66305000.0,533.19831219,35270220305.02442
2024-02-14 01:00:00,66305000.0,66518000.0,66079000.0,66113000.0,167.47676612,11103814343.27423
2024-02-14 02:00:00,66108000.0,66400000.0,65862000.0,66399000.0,167.47892715,11068261669.62998
2024-02-14 03:00:00,66399000.0,66861000.0,66362000.0,66662000.0,101.66005312,6775516878.10325
2024-02-14 04:00:00,66661000.0,66843000.0,66413000.0,66567000.0,70.35130243,4687197994.98963
2024-02-14 05:00:00,66593000.0,67074000.0,66553000.0,66977000.0,111.65393283,7468430377.10644
2024-02-14 06:00:00,66977000.0,67358000.0,66971000.0,67108000.0,177.09838984,11899982888.72726
2024-02-14 07:00:00,67123000.0,67258000.0,66966000.0,67137000.0,148.63700711,9976411910.71167
2024-02-14 08:00:00,67137000.0,67400000.0,66973000.0,67309000.0,164.10163604,11023320161.58248
2024-02-14 09:00:00,67309000.0,67370000.0,66991000.0,67049000.0,252.75866461,16971321022.85416
2024-02-14 10:00:00,67049000.0,67097000.0,66800000.0,66966000.0,183.45758208,12283954172.42281
2024-02-14 11:00:00,66977000.0,67224000.0,66977000.0,67086000.0,123.01372326,8255857620.46173
2024-02-14 12:00:00,67086000.0,67223000.0,67082000.0,67108000.0,95.40741969,6407665319.79121
2024-02-14 13:00:00,67108000.0,67218000.0,66855000.0,67022000.0,141.24840251,9469043946.34474
2024-02-14 14:00:00,67023000.0,67190000.0,66992000.0,67136000.0,79.77863518,5350309640.63537
2024-02-14 15:00:00,67136000.0,67232000.0,67100000.0,67227000.0,123.59539411,8304574131.93328
2024-02-14 16:00:00,67227000.0,67500000.0,67162000.0,67449000.0,220.9921152,14886173972.66858
2024-02-14 17:00:00,67449000.0,68500000.0,67406000.0,68500000.0,496.98781591,33711270505.15939
2024-02-14 18:00:00,68500000.0,69706000.0,68310000.0,69600000.0,1621.05906205,111981173865.41405
2024-02-14 19:00:00,69600000.0,69713000.0,69110000.0,69233000.0,603.10638404,41869562626.30583
2024-02-14 20:00:00,69222000.0,69800000.0,68861000.0,69661000.0,588.82204692,40829360852.02981
2024-02-14 21:00:00,69661000.0,70000000.0,69561000.0,69850000.0,738.92914792,51617541439.4416
2024-02-14 22:00:00,69859000.0,69993000.0,69706000.0,69962000.0,412.24797284,28807350206.74665
2024-02-14 23:00:00,69961000.0,70300000.0,69791000.0,70192000.0,719.64296705,50385170053.24982
2024-02-15 00:00:00,70163000.0,70270000.0,69600000.0,69940000.0,554.06575148,38782584143.34098
2024-02-15 01:00:00,69940000.0,70131000.0,69597000.0,69924000.0,237.75374022,16613044524.81889
2024-02-15 02:00:00,69900000.0,69998000.0,69753000.0,69814000.0,76.00225289,5308178859.72855
2024-02-15 03:00:00,69881000.0,69890000.0,69637000.0,69701000.0,82.64020244,5762580905.83588
2024-02-15 04:00:00,69701000.0,69870000.0,69500000.0,69849000.0,90.88479067,6331003126.02432
2024-02-15 05:00:00,69849000.0,70022000.0,69817000.0,69860000.0,80.92857392,5660075053.6114
2024-02-15 06:00:00,69860000.0,69987000.0,69658000.0,69958000.0,112.83515724,7874683987.16143
2024-02-15 07:00:00,69958000.0,70001000.0,69814000.0,70001000.0,128.7997447,9007821047.83047
2024-02-15 08:00:00,70001000.0,70267000.0,70001000.0,70199000.0,275.29194158,19318499099.40082
2024-02-15 09:00:00,70195000.0,71450000.0,70190000.0,71310000.0,1004.81509537,71328865765.6612
2024-02-15 10:00:00,71310000.0,71350000.0,70483000.0,71032000.0,706.86522613,50133141814.48245
2024-02-15 11:00:00,71032000.0,71450000.0,70996000.0,71233000.0,354.50396265,25262719948.93569
2024-02-15 12:00:00,71238000.0,71672000.0,71200000.0,71640000.0,362.06023013,25864301763.66593
2024-02-15 13:00:00,71641000.0,71698000.0,71457000.0,71510000.0,375.64696977,26885911077.58023
2024-02-15 14:00:00,71510000.0,71671000.0,70800000.0,71200000.0,529.90125801,37769062940.98743
2024-02-15 15:00:00,71189000.0,71402000.0,70800000.0,71306000.0,394.66490849,28070622815.09129
2024-02-15 16:00:00,71306000.0,71480000.0,70898000.0,70990000.0,281.28470215,20017822068.59575
2024-02-15 17:00:00,71000000.0,71200000.0,70850000.0,71158000.0,239.55138383,17019578455.89943
2024-02-15 18:00:00,71158000.0,71505000.0,71128000.0,71354000.0,232.46537301,16593744408.72283
2024-02-15 19:00:00,71353000.0,71550000.0,71280000.0,71475000.0,195.01771605,13926901652.10175
2024-02-15 20:00:00,71475000.0,71770000.0,71468000.0,71734000.0,326.20635391,23360063474.3177
2024-02-15 21:00:00,71732000.0,71999000.0,71550000.0,71898000.0,470.45279949,33787506834.8476
2024-02-15 22:00:00,71898000.0,71909000.0,71450000.0,71539000.0,369.67797794,26487561934.46671
2024-02-15 23:00:00,71539000.0,72216000.0,71345000.0,72026000.0,580.04710386,41712360785.30634
2024-02-16 00:00:00,72026000.0,72029000.0,71145000.0,71447000.0,497.81812661,35633973301.62278
2024-02-16 01:00:00,71404000.0,71942000.0,71239000.0,71778000.0,183.01861655,13112943530.12984
2024-02-16 02:00:00,71762000.0,71780000.0,71275000.0,71278000.0,96.13798395,6874426778.43898
2024-02-16 03:00:00,71290000.0,71524000.0,71276000.0,71288000.0,53.70312585,3832798078.03237
2024-02-16 04:00:00,71285000.0,71399000.0,71084000.0,71386000.0,88.21794047,6282998641.85785
2024-02-16 05:00:00,71386000.0,71389000.0,71000000.0,71098000.0,98.2299269,6988406998.51735
2024-02-16 06:00:00,71098000.0,71098000.0,70230000.0,70394000.0,463.18021876,32734852501.59175
2024-02-16 07:00:00,70382000.0,71040000.0,70312000.0,70926000.0,296.81309468,20998342239.85061
2024-02-16 08:00:00,70939000.0,71295000.0,70926000.0,71253000.0,160.34641194,11414293184.40466
2024-02-16 09:00:00,71253000.0,71480000.0,70782000.0,71392000.0,401.4435778,28551481775.83354
2024-02-16 10:00:00,71390000.0,71812000.0,71341000.0,71510000.0,271.21700909,19409632139.56232
2024-02-16 11:00:00,71511000.0,71750000.0,71400000.0,71670000.0,158.05687541,11320687181.5882
2024-02-16 12:00:00,71670000.0,71953000.0,71612000.0,71948000.0,223.95245917,16080198431.39958
2024-02-16 13:00:00,71940000.0,71999000.0,71656000.0,71656000.0,187.16438268,13448769794.60417
2024-02-16 14:00:00,71661000.0,71858000.0,71628000.0,71666000.0,159.86370054,11463974976.113
2024-02-16 15:00:00,71666000.0,71780000.0,71496000.0,71571000.0,156.60441244,11224329696.20132
2024-02-16 16:00:00,71555000.0,71702000.0,71478000.0,71480000.0,222.63906932,15937919105.8093
2024-02-16 17:00:00,71480000.0,71750000.0,71393000.0,71617000.0,213.82329619,15306010282.0577
2024-02-16 18:00:00,71618000.0,71699000.0,71290000.0,71423000.0,210.90340726,15066412597.2953
2024-02-16 19:00:00,71423000.0,71985000.0,71301000.0,71984000.0,170.96265202,12249669990.59018
2024-02-16 20:00:00,71984000.0,72127000.0,71796000.0,72110000.0,322.45028063,23207956599.00749
2024-02-16 21:00:00,72105000.0,72148000.0,71908000.0,72103000.0,235.9216435,17003754197.68369
2024-02-16 22:00:00,72103000.0,72392000.0,72000000.0,72392000.0,341.19384281,24617529034.81038
2024-02-16 23:00:00,72392000.0,72500000.0,72000000.0,72170000.0,515.84616456,37271050962.1689
2024-02-17 00:00:00,72149000.0,72170000.0,71629000.0,71867000.0,423.74962001,30459377428.33735
2024-02-17 01:00:00,71867000.0,72284000.0,71853000.0,72119000.0,147.17707879,10614929425.87145
2024-02-17 02:00:00,72119000.0,72200000.0,71856000.0,72106000.0,71.42401514,5146624935.22179
2024-02-17 03:00:00,72126000.0,72159000.0,71945000.0,71989000.0,50.0211431,3603830910.19881
2024-02-17 04:00:00,71991000.0,72040000.0,71662000.0,71699000.0,90.52798883,6501188024.08791
2024-02-17 05:00:00,71699000.0,71994000.0,71663000.0,71849000.0,52.57785049,3777843444.82562
2024-02-17 06:00:00,71850000.0,72040000.0,71829000.0,71951000.0,52.6611566,3788997383.97464
2024-02-17 07:00:00,71951000.0,72100000.0,71897000.0,72092000.0,72.04685326,5186197088.0483
