,open,high,low,close,volume,value
2022-01-03 08:00:00,215000.0,217000.0,214250.0,214650.0,10192.49705346,2191602853.088014
2022-01-03 09:00:00,214650.0,214750.0,212700.0,213050.0,12809.40911585,2732691778.7002473
2022-01-03 10:00:00,213050.0,213100.0,211800.0,212200.0,9062.09389133,1924312745.8606155
2022-01-03 11:00:00,212150.0,212400.0,210600.0,210950.0,13897.83159702,2935799301.508958
2022-01-03 12:00:00,211000.0,211400.0,209850.0,210500.0,14958.33373926,3148723130.5613427
2022-01-03 13:00:00,210650.0,211300.0,209900.0,209950.0,8317.7095381,1750786724.408392
2022-01-03 14:00:00,209950.0,211350.0,209900.0,211000.0,6607.88320829,1391794974.385503
2022-01-03 15:00:00,211000.0,211050.0,210200.0,210350.0,6519.33866693,1372535359.8068445
2022-01-03 16:00:00,210350.0,210600.0,210000.0,210400.0,5116.91194338,1075763632.394777
2022-01-03 17:00:00,210400.0,211700.0,210300.0,210900.0,7882.94448716,1663569677.476201
2022-01-03 18:00:00,210900.0,211300.0,210150.0,210700.0,6223.17227752,1310164128.909222
2022-01-03 19:00:00,210650.0,212250.0,210650.0,211850.0,6025.12823328,1275563099.0672674
2022-01-03 20:00:00,211850.0,213150.0,211850.0,212450.0,8853.9448488,1882147841.7550986
2022-01-03 21:00:00,212450.0,212600.0,211500.0,211500.0,9248.24816687,1962430766.3860614
2022-01-03 22:00:00,211550.0,213250.0,211550.0,212400.0,8481.17893478,1803059300.336701
2022-01-03 23:00:00,212350.0,213600.0,211600.0,212000.0,7274.86840004,1546357344.838387
2022-01-04 00:00:00,212000.0,212500.0,208800.0,208950.0,16772.72229974,3526857118.9475117
2022-01-04 01:00:00,209050.0,209500.0,206700.0,207800.0,25063.41905012,5211806700.316626
2022-01-04 02:00:00,207800.0,209300.0,207400.0,208100.0,6062.5013519,1263400317.344396
2022-01-04 03:00:00,208150.0,208850.0,207750.0,207850.0,4808.5279048,1001466725.0931596
2022-01-04 04:00:00,207950.0,208500.0,207250.0,207700.0,4346.57381956,903724633.3779285
2022-01-04 05:00:00,207700.0,207950.0,205000.0,206300.0,15966.50226959,3291811721.570411
2022-01-04 06:00:00,206300.0,208000.0,206000.0,207100.0,5402.96020666,1118407128.54032
2022-01-04 07:00:00,207100.0,208700.0,206400.0,207750.0,8507.24920679,1764918671.1641705
2022-01-04 08:00:00,207750.0,208950.0,207500.0,207850.0,9071.26133274,1888732935.4913764
2022-01-04 09:00:00,207800.0,208400.0,205450.0,205650.0,16290.09735289,3367324065.627981
2022-01-04 10:00:00,205650.0,206650.0,204500.0,204550.0,16675.33848628,3424382385.2293663
2022-01-04 11:00:00,204550.0,205050.0,203000.0,204100.0,17294.20590852,3528380141.5798116
2022-01-04 12:00:00,204100.0,204700.0,203150.0,204500.0,11056.84881973,2255307281.1342916
2022-01-04 13:00:00,204400.0,204700.0,203150.0,203550.0,10324.22585861,2104608938.6093485
2022-01-04 14:00:00,203500.0,204550.0,203350.0,203800.0,4850.6451881,988534698.8358315
2022-01-04 15:00:00,203900.0,204700.0,203700.0,204600.0,4389.12572546,896554970.7964665
2022-01-04 16:00:00,204600.0,206150.0,204550.0,206150.0,9875.76323411,2023905476.3571606
2022-01-04 17:00:00,206150.0,206900.0,205050.0,205350.0,10806.75987659,2226911117.8898354
2022-01-04 18:00:00,205350.0,205750.0,203800.0,204400.0,10117.19947658,2070718874.7242775
2022-01-04 19:00:00,204400.0,207200.0,204100.0,206950.0,9770.81272236,2010825808.7715285
2022-01-04 20:00:00,206900.0,209700.0,206600.0,209150.0,16792.56496183,3499137053.074551
2022-01-04 21:00:00,209150.0,209500.0,207300.0,208800.0,14883.39886443,3098315741.1465225
2022-01-04 22:00:00,208800.0,209550.0,207750.0,208950.0,13789.58576939,2878236009.97101
2022-01-04 23:00:00,208950.0,210800.0,208250.0,210300.0,15827.84934956,3319397749.79243
2022-01-05 00:00:00,210300.0,211000.0,208300.0,209100.0,11849.49260844,2488093621.1449084
2022-01-05 01:00:00,208950.0,209750.0,207800.0,208750.0,6302.3118353,1315455477.747985
2022-01-05 02:00:00,208600.0,208950.0,207300.0,207350.0,4377.40287345,911769343.73782
2022-01-05 03:00:00,207300.0,208000.0,205000.0,205100.0,6449.72165951,1331695604.002547
2022-01-05 04:00:00,205150.0,207400.0,205050.0,205850.0,3983.05917337,821241931.4063625
2022-01-05 05:00:00,205850.0,206500.0,205450.0,205850.0,3298.23062694,679646348.8869945
2022-01-05 06:00:00,205700.0,206500.0,205450.0,206000.0,3942.46633719,812065773.0254785
2022-01-05 07:00:00,206100.0,206600.0,205200.0,206100.0,3054.26844403,629095707.3872455
2022-01-05 08:00:00,206100.0,206300.0,204800.0,204950.0,7416.32927519,1523326181.000043
2022-01-05 09:00:00,204950.0,206200.0,204400.0,206100.0,9699.21687128,1990714768.7599926
2022-01-05 10:00:00,206100.0,206200.0,204300.0,204500.0,8865.48706699,1818214958.570297
2022-01-05 11:00:00,204500.0,205800.0,204500.0,205500.0,5320.50868524,1092174966.7655294
2022-01-05 12:00:00,205450.0,206500.0,205400.0,206100.0,6196.03256144,1275844736.011892
2022-01-05 13:00:00,206100.0,206200.0,205000.0,205300.0,6263.36317949,1287473521.8456056
2022-01-05 14:00:00,205300.0,205950.0,204600.0,205600.0,4852.67597732,995687099.0768505
2022-01-05 15:00:00,205600.0,206500.0,205050.0,206450.0,4760.47404902,980179836.2681226
2022-01-05 16:00:00,206450.0,207600.0,206300.0,206950.0,6414.64971758,1327232056.3117845
2022-01-05 17:00:00,207000.0,207150.0,206200.0,206750.0,5639.58544982,1165606750.43626
2022-01-05 18:00:00,206750.0,207650.0,206500.0,207500.0,6141.87868452,1270592125.371542
2022-01-05 19:00:00,207550.0,207950.0,206550.0,207600.0,7776.66022354,1612083061.647649
2022-01-05 20:00:00,207600.0,207750.0,205100.0,205750.0,10305.1643928,2123398900.2989836
2022-01-05 21:00:00,205800.0,206200.0,204650.0,205300.0,20582.51824201,4226316419.0813985
2022-01-05 22:00:00,205300.0,205900.0,204750.0,205100.0,8893.44877726,1825710920.9113524
2022-01-05 23:00:00,205300.0,206000.0,204600.0,205350.0,12143.28128691,2489986748.594561
2022-01-06 00:00:00,205350.0,205600.0,204750.0,205100.0,6237.07097303,1279865917.233495
2022-01-06 01:00:00,205100.0,205350.0,204550.0,204550.0,4988.31994147,1021868608.3332975
2022-01-06 02:00:00,204550.0,205150.0,201000.0,201000.0,12638.88935967,2568494217.651277
2022-01-06 03:00:00,201050.0,202800.0,200450.0,201400.0,11103.26703297,2235119042.724883
2022-01-06 04:00:00,201350.0,202150.0,197050.0,197650.0,30488.77110496,6081816421.007954
2022-01-06 05:00:00,197600.0,199600.0,194450.0,194800.0,27731.36522259,5443935670.093237
2022-01-06 06:00:00,194800.0,196800.0,191100.0,191150.0,38439.7707286,7438913759.587965
2022-01-06 07:00:00,191150.0,195750.0,186300.0,191650.0,54146.07351213,10328389229.947796
2022-01-06 08:00:00,191850.0,195400.0,191400.0,194100.0,22213.62873964,4314601532.866069
2022-01-06 09:00:00,194100.0,197000.0,192650.0,195000.0,20858.21172938,4059602456.89598
2022-01-06 10:00:00,195050.0,195650.0,187200.0,189450.0,27772.99874549,5293334389.894705
2022-01-06 11:00:00,189400.0,190500.0,188000.0,188650.0,12353.33622952,2335815859.561045
2022-01-06 12:00:00,188650.0,189450.0,186800.0,186850.0,16513.65087825,3106040134.504313
2022-01-06 13:00:00,186800.0,188500.0,186050.0,188150.0,19227.31137236,3591945617.085548
2022-01-06 14:00:00,188100.0,190050.0,187300.0,187850.0,10887.79017074,2052779382.8952105
2022-01-06 15:00:00,187800.0,189000.0,186400.0,188700.0,8555.71695396,1606350227.631883
2022-01-06 16:00:00,188750.0,189850.0,188200.0,189600.0,6262.01373517,1184059955.985489
2022-01-06 17:00:00,189600.0,189750.0,187850.0,188350.0,10709.58022982,2021066686.5128236
2022-01-06 18:00:00,188150.0,188350.0,186000.0,186250.0,15140.49937692,2828896128.891628
2022-01-06 19:00:00,186450.0,187950.0,185500.0,187650.0,13928.301084,2596813659.9417696
2022-01-06 20:00:00,187650.0,187900.0,186050.0,187000.0,8912.79346687,1665848327.9669335
2022-01-06 21:00:00,186900.0,187700.0,186000.0,187700.0,10533.6677003,1966263883.0239124
2022-01-06 22:00:00,187700.0,189950.0,187150.0,189500.0,12823.58219521,2417575407.306097
2022-01-06 23:00:00,189450.0,192500.0,187500.0,188450.0,17807.16966298,3371990996.6778646
2022-01-07 00:00:00,188450.0,190000.0,187700.0,189750.0,6778.55696306,1280377828.6850154
2022-01-07 01:00:00,189800.0,190250.0,188900.0,190000.0,3448.29703958,653546229.576469
2022-01-07 02:00:00,190000.0,191400.0,189800.0,189900.0,4092.28441872,780377836.1604615
2022-01-07 03:00:00,189850.0,191500.0,189700.0,191500.0,2668.24885041,508323127.9123565
2022-01-07 04:00:00,191350.0,191650.0,190250.0,191400.0,2950.05386745,563036087.325534
2022-01-07 05:00:00,191400.0,191450.0,189650.0,190150.0,4232.34286929,806039399.42127
2022-01-07 06:00:00,190150.0,191050.0,189850.0,190650.0,1941.13052787,369938871.3869525
2022-01-07 07:00:00,190650.0,192300.0,190400.0,192250.0,4002.73751476,765246187.333892
2022-01-07 08:00:00,192200.0,192750.0,191100.0,191700.0,5336.49692233,1023654040.038854
2022-01-07 09:00:00,191750.0,191900.0,188200.0,189050.0,9954.49522489,1888416990.164513
2022-01-07 10:00:00,189400.0,189950.0,188500.0,189850.0,6459.35657866,1222569215.341436
2022-01-07 11:00:00,189800.0,189950.0,187000.0,187300.0,8660.78725698,1632246653.408469
2022-01-07 12:00:00,187300.0,187650.0,181150.0,181500.0,38342.9710449,7061581071.465604
2022-01-07 13:00:00,181500.0,185950.0,180000.0,184250.0,34683.8220971,6296827783.185672
2022-01-07 14:00:00,184300.0,185250.0,182350.0,183350.0,12418.75589667,2278966138.608867
2022-01-07 15:00:00,183350.0,183350.0,180700.0,181750.0,9964.84363808,1811137406.508665
2022-01-07 16:00:00,181750.0,182900.0,180000.0,182750.0,14147.84955607,2566517535.2407403
2022-01-07 17:00:00,182750.0,185700.0,182300.0,183850.0,10032.53722796,1845103754.432633
2022-01-07 18:00:00,183850.0,186650.0,183750.0,184800.0,7880.81223929,1461384275.582
2022-01-07 19:00:00,184800.0,184800.0,182550.0,182550.0,7078.20995994,1300031297.985312
2022-01-07 20:00:00,182550.0,183700.0,182400.0,182900.0,6164.2962345,1127904837.2565355
2022-01-07 21:00:00,182850.0,185400.0,182850.0,184300.0,8842.19904036,1631862075.2154214
2022-01-07 22:00:00,184300.0,185450.0,180300.0,182100.0,15745.46776923,2873166687.643175
2022-01-07 23:00:00,182100.0,184100.0,181600.0,183150.0,7143.03906802,1304220304.7398875
2022-01-08 00:00:00,183150.0,183600.0,180000.0,182000.0,10233.31094284,1854743356.30424
2022-01-08 01:00:00,181850.0,183850.0,180750.0,183550.0,6267.97668549,1141889679.2089944
2022-01-08 02:00:00,183350.0,183750.0,181350.0,183300.0,2731.28014917,498754870.6994205
2022-01-08 03:00:00,183300.0,183350.0,181650.0,182000.0,2535.08185832,462141300.7276295
2022-01-08 04:00:00,182000.0,182250.0,180900.0,181150.0,1554.14066241,282012611.150787
2022-01-08 05:00:00,181150.0,182000.0,180900.0,181400.0,2580.85402077,468200639.009196
2022-01-08 06:00:00,181400.0,182300.0,181350.0,182200.0,1572.44743269,286058691.390036
2022-01-08 07:00:00,182200.0,182200.0,180000.0,180150.0,9192.81102563,1659696090.5846436
2022-01-08 08:00:00,180200.0,180700.0,180150.0,180300.0,6131.18143948,1106025087.6752474
2022-01-08 09:00:00,180300.0,182400.0,179600.0,182400.0,15609.43970858,2819357808.820589
2022-01-08 10:00:00,182300.0,182800.0,180950.0,181350.0,5787.20474191,1054517413.9219825
2022-01-08 11:00:00,181350.0,181700.0,180300.0,181150.0,5091.45685204,920854978.971055
2022-01-08 12:00:00,181150.0,181300.0,180400.0,181000.0,2834.87804002,512682077.4288055
2022-01-08 13:00:00,181250.0,182750.0,181200.0,182600.0,3143.16473164,571542846.5330875
2022-01-08 14:00:00,182600.0,182750.0,181400.0,181950.0,3176.14200402,578449104.088389
2022-01-08 15:00:00,181950.0,182550.0,181000.0,182450.0,2697.31726704,490355096.1702965
2022-01-08 16:00:00,182350.0,182800.0,181800.0,182400.0,2609.98195099,475716923.677271
2022-01-08 17:00:00,182400.0,183800.0,182050.0,183050.0,4854.95773453,889076223.3420376
2022-01-08 18:00:00,183050.0,184900.0,183000.0,184750.0,4590.71945292,844125368.8874975
2022-01-08 19:00:00,184750.0,187000.0,183850.0,184700.0,9333.961682,1728670074.029861
2022-01-08 20:00:00,184700.0,185500.0,183200.0,185250.0,7365.15976461,1355480043.1617925
2022-01-08 21:00:00,185200.0,185250.0,183250.0,184200.0,7578.70372824,1395743316.068618
2022-01-08 22:00:00,184200.0,184350.0,182850.0,183600.0,4890.8532615,897905788.0609325
2022-01-08 23:00:00,183600.0,183800.0,181500.0,181600.0,3621.41921539,662035119.0987695
2022-01-09 00:00:00,181600.0,182300.0,180050.0,181600.0,12049.37992128,2182351799.258346
2022-01-09 01:00:00,181550.0,182950.0,180250.0,180400.0,8678.07421195,1574084977.3184445
2022-01-09 02:00:00,180450.0,182500.0,179600.0,179700.0,12697.12736691,2290603639.9327407
2022-01-09 03:00:00,179900.0,185950.0,179000.0,181200.0,15553.27050369,2837249579.330438
2022-01-09 04:00:00,181200.0,183200.0,180950.0,181500.0,3724.81830896,677041235.656001
2022-01-09 05:00:00,181500.0,183350.0,179500.0,182650.0,5174.08483607,937653941.2886375
2022-01-09 06:00:00,182650.0,184650.0,181550.0,184250.0,4789.72408378,877870705.543948
2022-01-09 07:00:00,184250.0,185450.0,183200.0,183800.0,4446.65778838,819967644.187247
2022-01-09 08:00:00,183800.0,183900.0,180550.0,181400.0,6752.30344964,1231877286.2803116
2022-01-09 09:00:00,181150.0,183700.0,180050.0,183050.0,7268.2453514,1321920026.079962
2022-01-09 10:00:00,182750.0,183550.0,181200.0,182800.0,4924.87952785,898643842.013863
2022-01-09 11:00:00,182650.0,184250.0,182550.0,183500.0,4808.75410062,881901422.917159
2022-01-09 12:00:00,183500.0,183650.0,181850.0,182250.0,2967.6183642,541799951.3016485
2022-01-09 13:00:00,182150.0,183300.0,182100.0,183300.0,2143.08234453,391864055.5885135
2022-01-09 14:00:00,183200.0,183300.0,181350.0,182000.0,3027.0613806,551766831.761176
2022-01-09 15:00:00,181600.0,182000.0,181000.0,181700.0,5532.64061166,1003734902.837982
2022-01-09 16:00:00,181700.0,182550.0,181550.0,181550.0,4625.06886009,841961197.7290195
2022-01-09 17:00:00,181550.0,182100.0,180200.0,180600.0,6407.5869144,1159365088.7932756
2022-01-09 18:00:00,180600.0,181100.0,179600.0,180250.0,7904.73873187,1424165614.684473
2022-01-09 19:00:00,180250.0,180900.0,179400.0,180500.0,6788.30843903,1221345581.2374804
2022-01-09 20:00:00,180500.0,182050.0,180450.0,181800.0,4328.5862285,785862696.460115
2022-01-09 21:00:00,181800.0,181850.0,180050.0,180600.0,4167.55318547,753024050.328983
2022-01-09 22:00:00,180600.0,180950.0,180000.0,180000.0,5553.99063421,1001943063.356528
2022-01-09 23:00:00,180000.0,180650.0,179850.0,180300.0,3498.84292194,630181468.7598295
2022-01-10 00:00:00,180300.0,180400.0,179000.0,179750.0,7342.87470093,1317660630.4034505
2022-01-10 01:00:00,179700.0,182000.0,179100.0,182000.0,4565.27745425,823525418.8082135
2022-01-10 02:00:00,181850.0,183150.0,181450.0,182300.0,4974.63077983,906851445.004893
2022-01-10 03:00:00,182100.0,182700.0,181400.0,181650.0,1881.46281576,342501246.3842275
2022-01-10 04:00:00,181500.0,183200.0,181300.0,182650.0,2404.0793573,438819850.2568115
2022-01-10 05:00:00,182700.0,183150.0,182100.0,182150.0,2003.71539527,365694644.0673085
2022-01-10 06:00:00,182150.0,182550.0,181450.0,181750.0,2366.38472584,430693240.990991
2022-01-10 07:00:00,181900.0,182500.0,181500.0,181900.0,2691.53161573,489866722.9828595
2022-01-10 08:00:00,181900.0,182150.0,180550.0,180600.0,4324.62897518,784210765.4627374
2022-01-10 09:00:00,180600.0,182350.0,180450.0,180450.0,6420.06180487,1162445372.915026
2022-01-10 10:00:00,180400.0,181000.0,180000.0,180550.0,4344.04088111,784248840.6928045
2022-01-10 11:00:00,180550.0,181900.0,180050.0,181350.0,3310.28713164,598997779.754641
2022-01-10 12:00:00,181350.0,181450.0,180050.0,180850.0,4094.44377769,738861227.0291955
2022-01-10 13:00:00,180850.0,181950.0,180200.0,181750.0,3967.99966358,719263451.269974
2022-01-10 14:00:00,181700.0,181950.0,180350.0,180750.0,2950.55242146,534107658.296747
2022-01-10 15:00:00,180750.0,181100.0,180250.0,180650.0,1716.0034168,309931544.545303
2022-01-10 16:00:00,180650.0,181000.0,180250.0,180650.0,2907.47121674,524849828.142061
2022-01-10 17:00:00,180650.0,180900.0,180000.0,180150.0,5072.53950375,914106692.183025
2022-01-10 18:00:00,180200.0,180250.0,179600.0,179800.0,4410.76775424,793343198.9583865
2022-01-10 19:00:00,179800.0,180200.0,179500.0,179600.0,3605.9038162,648275707.602517
2022-01-10 20:00:00,179600.0,179700.0,174750.0,175450.0,35727.06929736,6327987429.720935
2022-01-10 21:00:00,175450.0,176400.0,169150.0,170300.0,55479.69432706,9543660753.616743
2022-01-10 22:00:00,170300.0,171850.0,168700.0,169550.0,27877.17698661,4740397019.247496
2022-01-10 23:00:00,169500.0,169600.0,162950.0,166900.0,70426.56117848,11686761517.041845
2022-01-11 00:00:00,166850.0,169450.0,165800.0,168850.0,17939.68793863,2999253288.4678097
2022-01-11 01:00:00,168850.0,172950.0,167050.0,172700.0,10673.4125954,1824481194.650976
2022-01-11 02:00:00,172700.0,173150.0,167700.0,170000.0,6755.46856465,1148597367.5775964
2022-01-11 03:00:00,170050.0,173000.0,169850.0,172850.0,2852.11812839,490048807.937137
2022-01-11 04:00:00,172700.0,172800.0,169850.0,169850.0,2562.48544749,438119176.0085965
2022-01-11 05:00:00,169900.0,173000.0,169850.0,172800.0,2494.19112521,427285314.435411
2022-01-11 06:00:00,172800.0,173150.0,170750.0,171400.0,2845.04161651,489713958.306765
2022-01-11 07:00:00,171400.0,172350.0,170500.0,170600.0,3612.18844441,618256513.3493305
2022-01-11 08:00:00,170600.0,172950.0,170150.0,172650.0,3801.12393606,653718544.983803
2022-01-11 09:00:00,172600.0,173050.0,168800.0,168800.0,9625.37124536,1643396077.0022185
2022-01-11 10:00:00,168800.0,171850.0,168200.0,171650.0,8506.57416417,1444386269.282538
2022-01-11 11:00:00,171450.0,175250.0,170900.0,174800.0,8469.73193236,1467990236.116271
2022-01-11 12:00:00,174800.0,174800.0,172100.0,172100.0,5777.69262199,999925330.223249
2022-01-11 13:00:00,172100.0,173100.0,171650.0,171800.0,6178.91934561,1062932653.982741
2022-01-11 14:00:00,171750.0,171750.0,169500.0,170550.0,6644.67625631,1135592936.5905085
2022-01-11 15:00:00,170850.0,171300.0,168450.0,170100.0,6623.56141306,1122776785.1818244
2022-01-11 16:00:00,170150.0,170950.0,169700.0,170400.0,4592.31829503,781836902.704791
2022-01-11 17:00:00,170300.0,172550.0,169650.0,169800.0,8196.45263611,1404156274.149037
2022-01-11 18:00:00,169800.0,171350.0,168850.0,170200.0,5089.21333429,865454632.6338245
2022-01-11 19:00:00,170400.0,170950.0,168300.0,168450.0,8736.28243734,1477068855.026626
2022-01-11 20:00:00,168400.0,170450.0,168200.0,170300.0,5546.94323492,939308540.7372135
2022-01-11 21:00:00,170300.0,171800.0,169600.0,170800.0,9499.36759321,1623572769.0277114
2022-01-11 22:00:00,170800.0,170950.0,169200.0,169700.0,7315.60494716,1244278367.842682
2022-01-11 23:00:00,169650.0,170450.0,167700.0,169250.0,10403.34192467,1757891946.536574
2022-01-12 00:00:00,169250.0,170300.0,169100.0,170150.0,6532.74104397,1109029500.3889794
2022-01-12 01:00:00,170150.0,181900.0,170000.0,176900.0,25867.75973036,4555905425.37678
2022-01-12 02:00:00,177350.0,181850.0,176750.0,178950.0,9727.60048867,1741203827.9040365
2022-01-12 03:00:00,178300.0,179250.0,176150.0,178950.0,3652.80940249,651628083.2170435
2022-01-12 04:00:00,178950.0,180100.0,178350.0,179850.0,1848.99261443,331298573.8601335
2022-01-12 05:00:00,179850.0,180950.0,179450.0,180700.0,2921.05055525,526812319.006619
2022-01-12 06:00:00,180700.0,181100.0,179300.0,179350.0,3104.17002808,559056517.0116215
2022-01-12 07:00:00,179300.0,180000.0,178750.0,179600.0,3793.50851819,680670692.946806
2022-01-12 08:00:00,179850.0,180750.0,179050.0,180100.0,7627.84990195,1372203426.8100226
2022-01-12 09:00:00,180100.0,181050.0,177150.0,178000.0,10632.21221074,1906378310.3453155
2022-01-12 10:00:00,178000.0,178050.0,175050.0,177000.0,9850.40038953,1736948527.6860595
2022-01-12 11:00:00,177000.0,177350.0,175550.0,176600.0,5092.96846222,898667941.743312
2022-01-12 12:00:00,176600.0,177600.0,176150.0,177150.0,3459.51883312,612824400.4498215
2022-01-12 13:00:00,177150.0,177450.0,176500.0,176950.0,2323.12284056,411107683.311975
2022-01-12 14:00:00,176950.0,177800.0,176700.0,177050.0,3355.55327621,594899957.444402
2022-01-12 15:00:00,177000.0,178050.0,176500.0,177650.0,5428.01451375,962626791.341982
2022-01-12 16:00:00,177700.0,177700.0,176300.0,176800.0,3213.95613724,567934683.5941775
2022-01-12 17:00:00,176800.0,178050.0,176650.0,177600.0,4140.31516933,735693377.969507
2022-01-12 18:00:00,177600.0,181100.0,177550.0,179250.0,7623.81253984,1368206244.425059
2022-01-12 19:00:00,179250.0,180550.0,178950.0,178950.0,5104.81203493,916437747.8933095
2022-01-12 20:00:00,178900.0,180600.0,178150.0,180050.0,8528.80060621,1532853304.018116
2022-01-12 21:00:00,180050.0,184600.0,180050.0,182550.0,17171.37653161,3127099406.9858556
2022-01-12 22:00:00,182700.0,188900.0,182400.0,187500.0,24794.3616384,4610040662.856809
2022-01-12 23:00:00,187500.0,187700.0,185000.0,186450.0,13510.62680473,2513363829.9627423
2022-01-13 00:00:00,186450.0,187350.0,183100.0,184100.0,9673.9166204,1791562238.6887214
2022-01-13 01:00:00,184050.0,187600.0,183150.0,187600.0,7932.2633867,1468193216.320907
2022-01-13 02:00:00,187600.0,187600.0,185600.0,185700.0,2601.2624546,484460595.351201
2022-01-13 03:00:00,185800.0,186050.0,185100.0,185150.0,1301.9172166,241539470.7169005
2022-01-13 04:00:00,185150.0,186650.0,184700.0,186500.0,1802.53616335,334403830.258874
2022-01-13 05:00:00,186400.0,187750.0,185650.0,187000.0,2507.24547429,468432587.0221105
2022-01-13 06:00:00,187050.0,188000.0,186850.0,186850.0,3758.63739958,704117419.925123
2022-01-13 07:00:00,186800.0,187600.0,186750.0,187150.0,3238.45255911,606105792.2142485
2022-01-13 08:00:00,187150.0,187150.0,185800.0,185800.0,5236.52594541,977735913.0237395
2022-01-13 09:00:00,185850.0,187300.0,183800.0,184000.0,10297.84124948,1913961783.4724696
2022-01-13 10:00:00,183900.0,185600.0,182400.0,182400.0,10040.54861468,1846219044.806349
2022-01-13 11:00:00,182400.0,184050.0,182350.0,183600.0,4115.92653573,753990795.802546
2022-01-13 12:00:00,183600.0,184050.0,182450.0,183150.0,4845.76565093,887876716.6253895
2022-01-13 13:00:00,183150.0,184300.0,183150.0,183950.0,3123.14165605,573973488.337241
2022-01-13 14:00:00,183850.0,184550.0,183500.0,184500.0,2049.4816532,376704670.51929
2022-01-13 15:00:00,184150.0,192000.0,184150.0,186500.0,25570.85849018,4810611650.174184
2022-01-13 16:00:00,186100.0,188600.0,185500.0,187050.0,7547.40134709,1410958279.3518314
2022-01-13 17:00:00,187050.0,188350.0,187000.0,187600.0,5026.57927621,942863783.94949
2022-01-13 18:00:00,187700.0,188200.0,186750.0,187550.0,6215.04154348,1165737240.2159185
2022-01-13 19:00:00,187550.0,188450.0,187000.0,187300.0,3798.93447911,713571559.788462
2022-01-13 20:00:00,187100.0,187300.0,185150.0,186050.0,7221.17703897,1343119827.9587846
2022-01-13 21:00:00,186050.0,189100.0,186050.0,189100.0,4761.53355272,892452335.173
2022-01-13 22:00:00,189100.0,192700.0,188450.0,191150.0,20950.77259599,3995865867.86595
2022-01-13 23:00:00,191150.0,198450.0,190900.0,195250.0,61718.42505063,12024316068.042755
2022-01-14 00:00:00,195250.0,195500.0,188400.0,192500.0,34382.03438319,6564912304.126269
2022-01-14 01:00:00,192300.0,192600.0,190000.0,190000.0,9202.44262409,1761519979.202836
2022-01-14 02:00:00,190000.0,190500.0,187100.0,189400.0,8583.3591241,1619836844.2721176
2022-01-14 03:00:00,189400.0,189550.0,187900.0,188900.0,1589.82654639,300162426.0466485
2022-01-14 04:00:00,188250.0,189050.0,187550.0,188200.0,1937.30329193,364738317.065723
2022-01-14 05:00:00,188100.0,188200.0,186050.0,187400.0,3926.45117658,733656210.750296
2022-01-14 06:00:00,187400.0,189000.0,186850.0,188900.0,2985.95149949,561846701.2976675
2022-01-14 07:00:00,188850.0,188850.0,182500.0,183300.0,11017.40885389,2035552754.5165186
2022-01-14 08:00:00,183200.0,183800.0,180700.0,180900.0,10730.87769401,1959808890.798395
2022-01-14 09:00:00,180800.0,187500.0,180050.0,185150.0,25583.04318308,4714211495.398404
2022-01-14 10:00:00,185250.0,185300.0,183300.0,184700.0,7458.03934269,1374587492.3973055
2022-01-14 11:00:00,184700.0,185200.0,182950.0,184800.0,7714.39643243,1421028544.817578
2022-01-14 12:00:00,184750.0,185000.0,184000.0,184750.0,3929.23152317,724662938.7099935
2022-01-14 13:00:00,184700.0,187500.0,184650.0,185350.0,9849.40640931,1833183076.82487
2022-01-14 14:00:00,185350.0,186500.0,184250.0,186450.0,6198.32075024,1147068909.1156986
2022-01-14 15:00:00,186450.0,187650.0,185800.0,187500.0,6869.43310371,1282750907.2894835
2022-01-14 16:00:00,187500.0,187550.0,180000.0,180200.0,28457.48145093,5184146655.675226
2022-01-14 17:00:00,180500.0,180650.0,177200.0,178300.0,52316.09589102,9338815139.247335
2022-01-14 18:00:00,178300.0,179400.0,178000.0,178700.0,15358.47228811,2746537475.8298645
2022-01-14 19:00:00,178750.0,178900.0,174050.0,175200.0,32118.73436109,5668969606.979704
2022-01-14 20:00:00,175200.0,175900.0,173500.0,175350.0,27469.26598706,4794233342.290889
2022-01-14 21:00:00,175500.0,176600.0,173500.0,175200.0,18938.82506152,3320146852.173943
2022-01-14 22:00:00,175200.0,176850.0,174550.0,174800.0,12327.42849422,2165782761.5202875
2022-01-14 23:00:00,174900.0,179050.0,174550.0,178150.0,24443.93357578,4331323546.894231
2022-01-15 00:00:00,178150.0,180000.0,177150.0,178700.0,25211.20216816,4505912097.170872
2022-01-15 01:00:00,178750.0,179750.0,177300.0,179250.0,7960.01126702,1422730292.3149865
2022-01-15 02:00:00,179250.0,179950.0,177550.0,177600.0,5644.06078351,1009097284.2763945
2022-01-15 03:00:00,177600.0,179100.0,177350.0,178900.0,3057.60393637,545644373.4404145
2022-01-15 04:00:00,178950.0,181950.0,178650.0,180350.0,5103.42109059,920148524.1628515
2022-01-15 05:00:00,180350.0,181050.0,178250.0,178300.0,5822.25845526,1044612956.030618
2022-01-15 06:00:00,178250.0,179450.0,177700.0,178650.0,11016.90897335,1967766884.5450864
2022-01-15 07:00:00,178650.0,179300.0,177600.0,178850.0,11861.21126362,2117301565.926814
2022-01-15 08:00:00,178650.0,179150.0,177100.0,177600.0,19957.49963151,3548811867.1813855
2022-01-15 09:00:00,177600.0,178000.0,176000.0,177100.0,20779.66010182,3678836148.6474395
