,price0,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,original_price0,original_price9
290,13933177.790352438,13766018.646475991,18758414.15685448,20681171.133452985,16113010.323796244,12466566.641550045,16293152.519201338,14238562.282764314,37851347.55426393,17184215.852887932,10950687.10174106,4184183.3376007476,4903262.730428882,5961435.171237444,10080454.911962379,8635069.50743041,7536781.794058235,5662704.810657158,9343237.97903956,4108062.326509889,9502360.427460227,12485421.332410758,9095526.668736605,11982637.489188325,7015000.0,7094000.0
291,13926214.683010932,13759139.076937523,18749039.637035962,20670835.71559519,16104957.844873806,12460336.473313387,16293152.519201338,14231446.559484573,37832431.33859463,17184215.852887932,10950687.10174106,4184183.3376007476,4903262.730428882,5961435.171237444,10080454.911962379,8635069.50743041,7533015.286415028,5647100.824213461,9324053.18825567,4093820.8502297043,9526553.141419815,12496012.669607772,9053935.433678664,12002978.647749685,7077000.0,7054000.0
292,13955731.882423842,13748381.261627086,18778091.536741186,20694120.239070937,16134491.552305512,12609370.8266892,16285010.014194243,14368831.33603837,38138093.78881432,17175628.038868498,10945214.494493814,4182092.2914550197,4900812.3242667485,5958455.943265811,10075417.203360697,8630754.130365228,7606596.551245526,5644278.684871025,9319393.491509914,4091774.96274833,9663645.187190812,12702543.744949501,9049410.728314508,12189439.267895494,7092000.0,7109000.0
293,14130867.265607107,13741510.506373899,19028994.306922678,20964802.824476507,16325324.7387873,12728243.465691335,16502816.004810665,14528440.120564107,38475931.233793974,17344750.83570642,11067085.099858861,4216255.8622866245,4935985.618460051,6006277.963649668,10142010.454458708,8673121.086124385,7655650.727799192,5683111.829431357,9327188.885480229,4177032.1952262353,9830306.105579082,13078536.215443421,9308720.591999691,12445398.846459284,7181000.0,7179000.0
294,14528365.551034296,14112128.195549004,19504389.029371824,21576021.56571489,16847844.177963626,13138087.937474817,16975111.100252595,14954737.000753095,39698581.03467272,18009161.823283974,11542226.194193477,4404155.501860448,5171163.91885056,6275591.446864019,10555738.737876136,9009635.763297109,7924382.303701879,5918488.236256222,9697470.099070124,4275449.940100059,10084329.60215475,13152675.575822504,9444669.452572506,12692882.942289174,7383000.0,7454000.0
295,14746792.82668983,14423523.47047448,19866217.23479145,22824654.13710187,18231384.779956594,14268265.117241388,18437850.27933973,16314442.215763476,43001880.49669601,19521602.835005973,12549587.020818489,4792324.349757471,5647727.571548045,6948455.663493022,11697742.15032287,10008285.434762932,8878805.95621341,6561216.404387422,10686185.900971567,4733779.089192691,11120584.183423752,14630167.114805652,10475614.97858302,14113373.848490875,7494000.0,8080000.0
296,16494211.031934101,15877338.22027992,22000211.32222983,24410912.298887193,18935650.111020338,14740207.236264791,18935365.0158004,16668005.978953397,44347867.77748796,20033803.305429395,12697682.94632538,4820008.622672737,5676693.813824882,6876219.243228986,11604090.786113823,9999651.654421441,8800822.079037221,6519914.185094892,10697878.991927037,4761816.702557908,11174345.770000614,14723723.92671259,10524707.622678759,14281188.4066221,8382000.0,8292000.0
297,16549309.804171532,15905994.227174902,22026622.14014367,24378343.07167549,19006076.644126713,14937145.48893997,19226537.234834988,16985203.18364378,45473992.59408681,20398625.338608343,12929082.829929901,4964909.285165403,5827732.077125532,6872782.851803085,11598291.640293676,9994654.327257812,8796423.86710367,6516655.857166309,10999300.892112497,4823613.891199612,11367887.481677314,14986742.133771716,10661915.268997619,14345602.075399743,8410000.0,8443000.0
298,16645732.65558704,16188733.495205397,22385809.263771914,24378343.07167549,19024251.233315457,14883570.300229106,19233415.31874919,16833336.435349725,44915273.810079984,20166261.487932835,12648161.057235178,4861164.828523778,5706253.864068394,6702988.985554109,11371539.340500493,9839106.811532184,8716575.613790827,6402268.471866845,10744473.36091993,4751429.052904191,11113680.52368745,14629909.39226719,10462828.232974699,14096151.667575588,8459000.0,8351000.0
299,16365987.333777772,15920954.573174544,22047285.96407946,24378343.07167549,19001114.98127819,14883570.300229106,19148177.517495114,16824923.973363046,44915273.810079984,20156183.396234717,12641840.137166595,4858735.460793382,5703402.1629869,6699639.165971125,11365856.412294347,9834189.716673847,8712219.504038807,6399068.937398146,10739103.809015421,4749054.525641371,11108126.460457223,14622598.09322058,10457599.43325807,14089107.11401858,8321000.0,8367000.0
300,16357808.429562991,15912998.074137475,22036267.830164377,24366159.99167965,18991619.17169234,14876132.234112049,19138608.21338842,16705942.696896303,44915273.810079984,20097949.20245811,12676454.699446931,4871400.411046634,5805006.7145840535,6836170.961630886,11680594.856750336,10073732.964697903,8982914.660713054,6654817.934538254,11100866.263241272,4909838.623979193,11418298.717848793,15071240.061118178,10823528.287504423,14547207.9030587,8460000.0,8347000.0
301,16773521.055136992,16382297.297746578,22792732.845922053,25158648.81535436,19668933.27350764,15425674.060172189,19778589.931580145,16697593.89994633,44892827.39638179,20087905.249833193,13182128.304933595,5080947.769782273,5974347.633912643,7060530.228182892,12179835.14795639,10653803.379030665,9448302.10314916,6938813.835840103,11596851.536172826,5125909.885955987,12193069.420354541,16267618.642178442,11600193.610802809,15538645.012185674,8675000.0,8752000.0
302,17755762.97974905,17266457.03502613,23884538.02330427,26539761.584149778,20715081.787202556,16220234.534794174,20833207.692543972,17606746.40981925,47792444.00100944,21708341.847911604,14161870.915564006,5413114.874151679,6351639.202176741,7499667.582644115,12832374.76771213,11119973.327391203,9766889.479850389,7154864.481185328,11872967.048938844,5219559.57130363,12177738.331606748,15951849.47043985,11426448.972753882,15340374.30936718,9183000.0,9458000.0
303,17706300.911494125,17079579.268389642,23799845.135973047,26087396.90398372,20264578.495092504,15970726.794564035,20613324.396296524,17688532.095853843,47389635.51235156,21009261.169999246,13882524.625547327,5305687.024186467,6218474.583444318,7334715.216619399,12492394.164347645,10790487.460892156,9607995.06685587,7025384.107942188,11789092.48784221,5222380.34495868,12171652.505354071,15943877.531674013,11420738.603452155,15332707.955389485,9162000.0,9158000.0
304,17697452.185401425,17071043.746516384,23787951.16039285,26074359.72412166,20254451.269457776,15962745.421853108,20603022.884854097,17067552.401720162,47389635.51235156,21009261.169999246,13882524.625547327,5305687.024186467,6218474.583444318,7334715.216619399,12492394.164347645,10790487.460892156,9607995.06685587,7025384.107942188,11789092.48784221,5036510.542351771,11718438.177530628,15360116.706275621,10953313.489874693,14702721.779595502,9189000.0,8950000.0
305,17001387.066341784,16984537.89002937,23685575.288382467,25900030.971510112,20237741.95082083,15885785.389180478,20665919.16056015,17059022.890275028,47365952.53608351,20998761.789104693,13875586.832131261,5303035.50643325,6215366.89999432,7331049.691773512,12486151.088803243,10785094.913435437,9603193.470120808,7021873.171356509,11783200.887398511,5033993.545578982,11712581.886587335,15352440.486032605,10947839.570089648,14695374.092549227,8832000.0,9138000.0
306,16992890.62103127,16984537.89002937,23673738.419172883,25887087.42779621,20237741.95082083,15885785.389180478,20568024.47686702,16910190.48831548,47265072.68587295,21207876.182058133,14043968.83042213,5362003.087557876,6293449.398737968,7383003.271141728,12477201.461965572,10848495.210117945,9649166.760588149,7015312.761716401,11759389.242392551,5057580.962214036,11740666.551601496,15424337.125207013,11038534.556717815,14791579.487590466,9124000.0,9229000.0
307,17186584.244944822,16976049.865096822,23756234.295184374,25915225.566304687,20227628.136752453,15877846.465947503,20557745.60406499,16901739.618506227,47241451.959893,21228557.825317264,13886843.396260247,5335053.457700071,6250262.987150231,7365730.704216388,12477201.461965572,10814907.141831035,9595258.898125151,7011806.858287257,11753512.486149477,5053955.631131685,11729692.468747212,15368160.769788831,10962642.543268977,14646358.245487342,9228000.0,9238000.0
308,17138899.2959076,16864717.00164829,23669631.671345185,25317287.309185762,19821049.523940217,15866463.552362377,20622554.237885825,16921935.049290888,47492954.69196979,21302092.55690529,13879903.444537979,5335053.457700071,6250262.987150231,7362049.679376699,12477201.461965572,10814907.141831035,9590463.666292006,7003740.733002659,11607327.376997638,5053955.631131685,11729692.468747212,15368160.769788831,10962642.543268977,14646358.245487342,9207000.0,9270000.0
309,17138899.2959076,16864717.00164829,23669631.671345185,25317287.309185762,19821049.523940217,15866463.552362377,19566888.636358682,16076700.274531197,44888746.55549101,20228017.840786465,13183314.377595784,5335053.457700071,6250262.987150231,6833454.672025589,12477201.461965572,10814907.141831035,9000973.815975616,7003740.733002659,11607327.376997638,5053955.631131685,11729692.468747212,15368160.769788831,10962642.543268977,14646358.245487342,8791000.0,8807000.0
310,17138899.2959076,16864717.00164829,23669631.671345185,25317287.309185762,19821049.523940217,15866463.552362377,19566888.636358682,16076700.274531197,44888746.55549101,20228017.840786465,13176726.01458849,5332387.264068037,6247139.417441511,6830039.65219949,12470965.978976084,10809502.390635718,8996475.578186523,7000240.612696311,11601526.613690794,5051429.916173598,11723830.553470476,15360480.529524071,10957163.961288331,14646358.245487342,8676000.0,8725000.0
311,17130334.12884318,16856288.857219677,23657802.769960206,25304634.991689917,19811143.951964237,15858534.285219766,19557110.08131802,16068665.941560417,44866313.39879162,20217908.886343293,12799928.934164494,5139330.57941019,6019217.094327759,6564660.102527132,12048907.200564673,10392724.108709313,8687216.725300083,6772118.359096022,11229475.444391206,4870064.883837604,11350356.615424668,14857095.036045304,10717330.399952967,14646358.245487342,8692000.0,8730000.0
312,16881449.609116886,16644290.47402892,23239685.657774962,25067695.830256153,19468329.48967523,15460716.572804915,18998563.768292036,15711007.409960853,43759652.13036064,19693924.60717139,12793532.168080455,5136762.198311035,6016208.989832843,6561379.412820722,12042885.75768583,10387530.343537545,8682875.287656255,6768733.992099972,11223863.512634888,4867631.068303453,11344684.273288023,14849670.20094483,10717330.399952967,14646358.245487342,8570000.0,8508000.0
313,16881449.609116886,16644290.47402892,23239685.657774962,25067695.830256153,19468329.48967523,15460716.572804915,18998563.768292036,15711007.409960853,43759652.13036064,19693924.60717139,11895910.813372422,4778689.881305785,5619445.916232543,6198362.079706052,11326164.387415718,9781132.233070653,8192878.769762496,6349508.780112198,10585312.65286927,4652227.111320768,10829303.463547258,14181502.373465467,10717330.399952967,14646358.245487342,8135000.0,8074000.0
314,16881449.609116886,16644290.47402892,23228071.62196398,25067695.830256153,19458600.18958044,15452990.077766031,18989069.233675197,15703155.83204483,43737783.238741264,19684082.565888446,11889965.830457194,4776301.730440564,5616637.597433826,6195264.447482311,11320504.135348044,9776244.111015145,8188784.377573709,6346335.612306044,10585312.65286927,4652227.111320768,10829303.463547258,14181502.373465467,10717330.399952967,14646358.245487342,8002000.0,8075000.0
315,16881449.609116886,16644290.47402892,22937296.016070336,25067695.830256153,19253538.15023601,15290332.765364807,18719098.340057928,15359586.198247962,42942898.92092696,19425723.802189432,11741600.53345603,4654842.987787427,5478226.229084084,6070513.243249561,11158988.205635874,9595880.223352244,8047657.135697326,6358168.431968517,10580022.641548496,4649902.160240647,10823891.517788364,14174415.165882526,10711974.412746593,14639038.72612428,7999000.0,7973000.0
316,16873013.1025656,16635972.487785028,22925833.099520575,25055168.246133085,19243916.192139942,15282691.41965498,18719098.340057928,15359586.198247962,42942898.92092696,19425723.802189432,11741600.53345603,4654842.987787427,5478226.229084084,6070513.243249561,11158988.205635874,9595880.223352244,8047657.135697326,5935528.512392192,9896042.071132446,4313272.765861257,10067678.692864174,13162849.757415716,9885252.84534559,13557318.006215379,8129000.0,7760000.0
317,15640551.477100745,15388707.172396425,20721189.89392618,22498020.021485936,17345698.385265633,13957974.39859012,18719098.340057928,15359586.198247962,42942898.92092696,19425723.802189432,11741600.53345603,4654842.987787427,5478226.229084084,6070513.243249561,11158988.205635874,9595880.223352244,8047657.135697326,5935528.512392192,9896042.071132446,4313272.765861257,10067678.692864174,13162849.757415716,9885252.84534559,13557318.006215379,7539000.0,7310000.0
318,15640551.477100745,15388707.172396425,20710834.476687837,22486776.633169353,17337029.870330468,13950998.89914055,18709743.468323767,15351910.243126398,42921438.20182604,19416015.794292286,11735732.667122468,4652516.7294227155,5475488.484841662,6067479.503497812,11153411.499885932,9591084.681011738,8043635.318038307,5932562.231276554,9891096.52287101,4311117.207257628,10067678.692864174,13156271.621604914,9880312.689001089,13550542.734847954,7531000.0,7546000.0
319,15640551.477100745,15388707.172396425,20418839.88857263,22322270.483054735,17203112.859452143,13826690.225631872,18001889.434600815,14488187.532989828,40318216.67709109,18585924.51262625,11102334.808811005,4436516.3803560035,5286154.74663577,5857989.628644669,10829368.148622334,9237392.50200995,7705661.981537323,5690697.759691308,9502853.73397875,4190436.00980891,10067678.692864174,12814442.28219643,9484709.979260642,13040335.54011543,7446000.0,7227000.0
320,15640551.477100745,15388707.172396425,20418839.88857263,22311114.92559194,17194515.601651315,13819780.335464139,17992892.98810676,14480947.059460098,40298067.64326946,18576636.194528982,11096786.415603204,4434299.230740633,5283512.990140701,5855062.097595871,10823956.170537066,9232776.113952974,7701811.075999323,5687853.832774921,9498104.68163793,4188341.838889465,10062647.369179584,12808038.263064899,9479969.99426351,13033818.63080003,7200000.0,7325000.0
321,15632735.109545972,15381016.664064392,20408635.570787236,21876748.460412823,16976530.397767965,13619361.252934016,17796439.114077523,14390579.915275231,39954833.700815886,18756696.422489606,11110293.458846433,4466252.712620885,5280156.733411068,5893979.357875605,10949029.073540824,9215756.285404202,7806534.139902922,5782242.124927014,9750788.898016414,4257659.121745144,10240111.936406633,12952451.043480664,9730359.94373759,13263879.244785637,7377000.0,7396000.0
322,15819217.512913201,15397662.785995198,20452834.023566417,21876748.460412823,16976530.397767965,13619361.252934016,17787545.341406822,14390579.915275231,39954833.700815886,18721970.159088694,10965235.318327075,4279023.094231202,5280156.733411068,5597314.274107897,10375860.423837334,9215756.285404202,7281350.048150413,5418093.6285732165,9066443.080403669,4002057.2767662806,9589127.19900317,12174440.08298898,9253345.793937063,12719528.401791714,7465000.0,7386000.0
323,15097522.135409147,14788923.470429223,19592212.80066338,21876748.460412823,16976530.397767965,13619361.252934016,17087472.890037954,14390579.915275231,39954833.700815886,18721970.159088694,10965235.318327075,4276884.65190525,5277517.9744238565,5594517.015600096,10370675.086294187,9211150.710049177,7277711.192554136,5415385.935605414,9061912.124341499,4000057.24814221,9584335.031487426,12168355.90503646,9248721.433220454,12713171.815883772,7128000.0,7233000.0
324,15089977.14683573,14781532.704077184,19582421.589868445,21865815.552636504,16968046.374580674,13612554.975446293,17078933.42332629,14383388.221164647,39934866.267682046,18712613.852162614,10959755.440606771,4317583.181898556,5294868.71844936,5574957.550435254,10293809.751844423,9188958.611036666,7243380.048616264,5382854.320053531,8989417.43446938,3995896.1075075883,9792547.802358652,12315480.43642462,9149285.820478162,12714898.679754445,7409000.0,7332000.0
325,14952147.955518516,14694838.975096455,19082669.93480158,21344281.505982116,16683230.894349882,13634602.574272769,16793801.02185987,14096466.455070324,39433670.7125928,18727926.95678795,10931974.513287757,4334688.361171105,5357765.165541808,5572171.464702902,10288665.419134855,9184366.427822754,7239760.168531998,5380164.237934563,8984924.971983388,3993899.157928624,9699957.940277925,12294452.37348616,9144713.463746289,12842686.606184138,7345000.0,7338000.0
326,14944675.617709663,14687495.227482714,19073133.36811752,21333614.6986328,16674893.447626067,13660324.772903657,16785408.31770102,14089421.744198225,39413963.73072744,19141380.781672068,10926511.257658927,4400749.743189225,5385960.124583251,5598462.37886637,10260111.892736318,9206595.6325694,7194525.465336424,5358699.571680883,8992169.90543748,3983354.237882102,9695110.385085382,12288308.21937647,9111979.922089925,12634323.211548911,7450000.0,7500000.0
327,14700614.01989701,14498695.892585896,18858556.77130242,21016822.113158256,16480924.741096178,13515766.016598066,16565019.449047888,13929471.86714658,38822413.09649479,18858862.933978952,10630763.599966086,4341953.638608678,5306673.007968044,5501063.180333949,10260111.892736318,9089667.545690402,7194525.465336424,5358699.571680883,8880261.040838845,3983354.237882102,9577374.122581555,12206500.53948638,9111979.922089925,12628009.206945438,7332000.0,7393000.0
328,14693267.38620391,14491450.167502144,18858556.77130242,21016822.113158256,16480924.741096178,13515766.016598066,16556741.078508634,13922510.61184066,38803011.590699434,18849438.21487152,10625450.874528823,4339783.74673531,5304020.99746931,5498314.023322288,10254984.40053605,9085124.983198803,7190930.000336256,5356021.560900433,8875823.129274208,3981363.55610405,9577374.122581555,12200400.339316722,9107426.208985433,12614888.301868815,7392000.0,7432000.0
329,14752899.153193373,14576057.412200391,18849132.205199823,21006318.953681417,16472688.39689773,13509011.510842646,16402641.808272988,13796150.622278374,37942969.88771992,18391321.03226163,10427744.342042798,4242243.339753033,5186817.865389275,5376642.024445571,10041155.668697337,8937166.094678216,7138732.0567363035,5302063.5457947645,8884203.323758282,3973447.180320639,9572587.82866722,12113890.947003582,9019741.240210794,12614888.301868815,7422000.0,7255000.0
330,14662079.97206842,14490104.322028339,18667516.762825903,20817909.083372716,16331531.28801118,13391448.761133192,16402641.808272988,13796150.622278374,37924007.88377803,18382129.967277993,10422533.075505046,4240123.278113975,5184225.752513019,5373955.04692211,10036137.599897388,8932699.744805813,7135164.474499054,5299413.838875327,9086525.162016623,3971461.4495958416,9816112.390479052,12107837.028489338,9015233.623399094,12608584.009863883,7380000.0,7372000.0
331,14654752.595770534,14482862.890583048,18667516.762825903,20817909.083372716,16331531.28801118,13391448.761133192,16402641.808272988,13796150.622278374,37421720.55255663,18158604.563499276,10403196.62685344,4037713.2696043826,4992086.532588296,5160160.979025323,9599364.027606875,8621211.850180482,6884388.176458611,5146188.396352225,8813949.759057013,3851663.815857459,9536728.836940428,11747210.607610771,8755313.206136994,12257217.297012813,7547000.0,7286000.0
332,14311662.060208203,14399361.937740164,18658187.668991406,20807505.33070736,16323369.603209578,13391448.761133192,16394444.585979998,13789255.994281234,37403019.04303511,18149529.798599973,10397997.62803942,4035695.421893436,4989591.736719936,5157582.187931357,9594566.744234757,8616903.398481242,6880947.702607308,5143616.588058196,8809544.986563731,3849738.9463842665,9531962.855512671,11741339.93764195,8750937.73726836,12251091.751137245,7374000.0,7440000.0
333,14304509.80530555,14392165.854812758,18852938.983958513,21036159.235440407,16694002.196511548,13384756.382941721,16745642.26642738,14117616.034193762,38027998.74406413,18452021.961909976,10666342.114859516,4139705.3835155712,5136146.708237713,5291970.383188647,9835532.098599821,8794225.015154764,7014576.356575676,5214171.845183254,8989742.919272343,3908790.378016103,9681780.111570569,11929163.496262651,8870845.804060591,12453929.856587492,7412000.0,7564000.0
334,14648034.190808032,14779146.128438989,19164035.240334537,21360791.32240708,16784995.82720245,13542076.880029857,16933544.21010623,14093774.483341249,38274966.52914818,18549600.079106748,10709895.408531887,4142972.712152916,5057650.050362411,5219728.024339197,9708897.031805033,8639237.809428401,6938723.071924971,5185983.982384482,8875050.491641456,3891821.638339686,9637263.898691485,11913733.554169575,8859360.492172748,12478666.210910691,7590000.0,7604000.0
335,14555836.491546176,14647362.815961087,19000246.855209347,21242894.828527782,16736674.880270312,13465619.118445022,16846824.10770659,14093774.483341249,37883043.77469643,18401345.986470293,10592201.062052047,4097358.626156494,5057650.050362411,5219728.024339197,9704045.009300383,8634920.349253774,6935255.44420287,5183392.286241362,8870615.184049431,3891821.638339686,9632447.674854057,11913733.554169575,8859360.492172748,12434516.765714644,7546000.0,7547000.0
336,14548562.210440954,14640042.794563806,18990751.479469612,21232278.68918319,16728310.724907856,13458889.673608217,16846824.10770659,14086731.117782358,37864111.718837015,18392149.911514536,10586907.608247923,4095310.9706711587,5055122.4891178515,5217119.464606894,9928520.392392416,8836853.113201246,7097203.82660697,5305006.87196044,9077949.615974093,3889876.699989692,9866449.78881905,11907779.664337406,8854933.025659919,12428302.61440744,7558000.0,7688000.0
337,15041342.30118889,15107936.396820072,19587582.174321555,21977024.400981147,17362160.33637098,13995675.918706411,16838404.905253965,14565605.442818081,39133914.25073358,18750997.789600797,10746274.501909584,4165525.4203566494,5141315.518673291,5314940.454568273,10085911.178238552,8980271.269413937,7216824.790882726,5399825.023538025,9274681.718993517,3982612.8120391998,10097894.50263142,12048302.461812912,8969387.624532666,12580992.280517386,7814000.0,7838000.0
338,15152987.790498968,15061732.870319584,19540191.810996715,21943564.240812592,17289239.927835435,13922727.38133477,16789224.743164215,14643865.060139094,39248896.36976358,18710537.69134657,10816340.981019452,4196909.151655467,5143947.366903991,5319016.329149998,10096231.885507151,8911561.925462937,7175508.629983144,5356607.184884183,9160541.7581459,3908585.4545947667,9938200.207501037,11781219.792439315,8717985.831680974,12223373.201020952,7872000.0,7825000.0
339,14837577.733664619,15061732.870319584,19540191.810996715,21943564.240812592,17289239.927835435,13922727.38133477,16789224.743164215,14513625.218661042,39009416.1115482,18701187.097797673,10729916.039816227,4150151.1155137727,5138087.227837308,5309567.093244701,10137514.71458155,8907108.371277299,7171922.668648819,5353930.219774296,9155963.77625777,3906632.138525504,9933233.590705683,11775332.126376128,8713629.017172387,12217264.568736583,7712000.0,7844000.0
340,14830162.652338449,15054205.767435867,19530426.597697865,21932597.94184167,17280599.628021423,13915769.496586477,16780834.326001216,14506372.03264472,38989921.15097271,18751254.018890705,10724553.76293476,4148077.0769752855,5135519.468103257,5306913.636426488,10186538.074107395,8944557.036871916,7191089.171072035,5378502.056581011,9200347.833343852,3951679.786503377,10084798.508938018,11927612.349777408,8827128.698721834,12355277.313543877,7788000.0,7865000.0
341,15110084.828750078,15382184.10659569,19899442.700909827,22199763.200364295,17497620.98577534,14115500.469927551,17027924.549638703,14744181.41022906,39528975.10904679,19073112.797345918,10841450.039691716,4184297.9474272337,5203297.897631523,5387423.072124488,10360700.009265006,9135204.788989967,7322516.616259797,5487710.220166412,9467820.17736261,4084320.0833271127,10359907.940351332,12165832.897276437,9099078.430751203,12570138.063982505,7935000.0,8000000.0
342,15334784.262876417,15515304.726607617,20156257.96192896,22575464.345161736,17804519.875528354,14359419.711706916,17300575.830893867,14945121.11687009,40082865.41459079,19344904.654708095,11029027.78611567,4256214.748179653,5289976.081547479,5428348.701937637,10395532.39629653,9154496.525811438,7369063.836430462,5534123.689690208,9433900.829736073,4040254.4740751577,10293623.1248928,12171863.797213122,9099078.430751203,12731675.708472861,8053000.0,8114000.0
343,15466176.304865548,15667718.190099536,20231058.523390844,22592162.1738194,17786853.460153215,14400072.918670142,17315486.44783751,15000425.623285053,40112538.10953065,19349672.932907432,11039901.858372131,4271962.952723978,5308224.120266628,5454514.268539487,10493579.11534822,9241876.74553221,7465809.03913812,5582584.8122812295,9429186.236617763,4038235.356396959,10288478.885450074,12369375.770139534,9256404.722007861,12923011.559228428,8122000.0,8116000.0
344,15692779.971484484,15922383.724035397,20577634.458164237,22981778.17583156,17777964.477914255,14589198.707586026,17592397.90536228,15206895.78056758,40809846.4406173,19719214.49335601,11281849.966078391,4367502.060292885,5397509.166856748,5553138.327269537,10649679.812785784,9385997.36766907,7557078.0982962875,5652205.016566923,9562917.20659547,3959800.7608878817,9944943.377948606,11974392.532861283,8920433.303270042,12540339.857717294,8241000.0,8271000.0
345,15144401.954615397,15349424.858366666,19759903.500178706,22032894.841159653,17037572.206108816,13974177.54980821,16923604.548280653,14591246.93689799,38965483.21396516,18343926.237851486,10126850.86654515,3897305.817452358,4837872.124119047,4961595.583934465,9552196.443257483,8334400.254298575,6724990.863619554,5027885.834634968,8513020.724070664,3959800.7608878817,9944943.377948606,11974392.532861283,8920433.303270042,12540339.857717294,7957000.0,7698000.0
346,15144401.954615397,15349424.858366666,19759903.500178706,22032894.841159653,17037572.206108816,13974177.54980821,16923604.548280653,14591246.93689799,38965483.21396516,18343926.237851486,10121789.97155937,3895358.1383831664,4835454.396920586,4959116.025921505,9547422.731891537,8330235.13673021,6721630.048595256,5025373.148060937,8508766.340900214,3957821.8499629004,9944943.377948606,11974392.532861283,8915975.315612236,12540339.857717294,7436000.0,7522000.0
347,15144401.954615397,15349424.858366666,19750028.485935736,22021883.89921005,17029057.67727018,13974177.54980821,16923604.548280653,14591246.93689799,38965483.21396516,18343926.237851486,10034259.415519068,3832414.3846725714,4794263.812363746,4907560.859315391,9456875.276981827,8251441.699257651,6692971.823869509,4992537.316763683,8529452.158584736,3963160.878493809,9939973.39125298,11968408.328696935,8870517.112913774,12540339.857717294,7388000.0,7391000.0
348,15144401.954615397,15341753.981375977,19548682.226918165,21473080.299962368,16512844.398829253,13974177.54980821,16923604.548280653,14591246.93689799,38965483.21396516,18343926.237851486,10034259.415519068,3832414.3846725714,4794263.812363746,4907560.859315391,9456875.276981827,8251441.699257651,6692971.823869509,4992537.316763683,8240325.335596073,3930228.4157580296,9829155.087772453,11896145.828707473,8866084.070878336,12534072.82130664,7365000.0,7206000.0
349,15144401.954615397,15261409.724743653,19538912.7705329,21462349.125399668,16504592.102777865,13967193.952831794,16915146.974793255,14583954.95941828,38946010.20886073,18334758.858422272,10029244.793122506,3830499.1351050194,4791867.878424533,4905108.30516281,9452149.202380637,8247318.040237533,6689627.010364327,4990042.295615875,8236207.2319800835,3930228.4157580296,9829155.087772453,11896145.828707473,8717637.19847167,12339200.54386473,7350000.0,7232000.0
350,15144401.954615397,15261409.724743653,19168474.724967282,21098660.951645877,16265040.732387677,13751282.037604481,16667855.429866603,14344847.08294621,38921171.72654007,18443773.60274088,10084700.943485362,3837832.238877954,4799109.33283622,4931429.0569378985,9486074.641262732,8265496.451677649,6678932.614889528,4981370.320364556,8260080.296420605,3928264.283616221,9824242.966289308,11896145.828707473,8717637.19847167,12339200.54386473,7260000.0,7275000.0
351,15144401.954615397,15261409.724743653,19168474.724967282,21098660.951645877,16265040.732387677,13751282.037604481,16667855.429866603,14337678.243824296,38901720.86610702,18350931.068980608,10015915.907382794,3780419.0123705794,4726305.395966212,4850040.568211825,9400472.93001577,8201177.823550374,6678932.614889528,4981370.320364556,8178685.651616941,3902003.739645982,9773294.268865263,11890200.728343302,8713280.558192573,12333034.026851306,7148000.0,7242000.0
352,15136833.537846474,15253782.83332699,19158895.277328618,21088116.893199276,16256912.27624955,13744409.832688138,16659525.667033087,14298927.014829762,38871554.20851103,18350931.068980608,10010910.452156715,3778529.747496831,4723943.424254085,4847616.759831908,9395775.042494524,8197079.283908419,6675594.817480788,4978880.8799245935,8174598.352440721,3900053.712789587,9768410.063833347,12134610.409981469,8858059.520666003,12470237.124801444,7269000.0,7238000.0
353,15315918.37541076,15472595.718108509,19586241.098837335,21490350.498073015,16524229.197746538,13880943.705198284,16873759.058492444,14291781.124267628,38852128.14443881,18341760.188886166,9996335.201196449,3793994.3985779914,4808206.95953853,4930016.277065515,9529577.67215623,8329725.383126905,6783575.652088427,5056686.557828831,8123611.850826738,3882158.3477033046,9743545.928667458,12095531.283587648,8817453.84765762,12372579.008638268,7355000.0,7355000.0
354,15231250.812497662,15431212.731274204,19534000.0628993,21412599.908145428,16486778.995589085,13973862.590656579,17000456.22548454,14387463.222244008,39095582.427866705,18356722.875648003,9991339.531430732,3805335.142704176,4772114.294652039,4883715.390270939,9473376.0647252,8261517.747201224,6712500.928075223,5015274.827017274,8119552.074789344,3880218.2385840123,9738676.590372272,12089486.540317489,8813047.323995624,12366395.810732901,7318000.0,7361000.0
355,15223638.993001161,15423500.980783813,19534000.0628993,21401898.958666097,16478539.725726223,13955503.525563426,16955117.068380203,14333428.221933756,38896180.138528205,18366698.000155896,10015834.779532852,3793643.0932542644,4772114.294652039,4883715.390270939,9473376.0647252,8261517.747201224,6712500.928075223,5015274.827017274,8089032.332012369,3858276.152141205,9708682.630722722,11996557.735828567,8772799.321422733,12296456.934900638,7366000.0,7365000.0
356,15121004.467832489,15388589.819327919,19534000.0628993,21289515.00900728,16456847.991565077,13955503.525563426,16955117.068380203,14333428.221933756,38896180.138528205,18335081.843028132,10015834.779532852,3791747.219644442,4769729.429937071,4881274.752894492,9468641.743853273,8257389.052674886,6709146.354897775,5012768.4427958755,8084989.837093822,3856347.9781521293,9708682.630722722,11990562.454601267,8772799.321422733,12296456.934900638,7320000.0,7356000.0
